track_id,title,year,artist_name,release,recording_mbid,language,rating,rating_count,url,covert_art_url
TRAAPCC128F42519A7,Everything Changes,0,Soular,Time and Space,b00b607a-063b-4e2f-97a7-176e0b560808,,,,,
TRAAPFQ128F42684DB,Master Of Disharmony,1996,Dimmu Borgir,Death ... Is just the beginning Vol.4,,,,,,
TRAAPGF128F1458F8B,(This Is Not A) Love Song (Live),1983,Public Image Ltd,Live In Tokyo,,,,,,
TRAAPIV128F1493132,What Are We Here For,1997,Gary Moore,Dark Days In Paradise,,,,,,
TRAAPLS12903CB2D40,Une petite pause,2010,Pascal Sangla,Une petite pause,41d553a3-b74c-43ea-a1b6-f969a5818ce6,,,,,
TRAAPPQ128F14961F5,Wig,1986,The B-52's,The B52's,efd2f0a4-77cf-4207-a4f1-88f7c349fe83,,100.0,1.0,,http://coverartarchive.org/release/efd2f0a4-77cf-4207-a4f1-88f7c349fe83/17797308878.jpg
TRAAPQQ128F427C750,Perasmena Mesanihta,0,Dakis,Moments,,,,,,
TRAAPSQ12903CAE86A,God Save the Queen (Live),1988,Sex Pistols,Punk International,,,,,,
TRAAPVV128F425D64C,Forever,0,Chris Brown,Forever,,,,,,
TRAAPWD128F931ACD4,Sun Is Shining,2004,Deekline & Wizard,Breaks_ Beats & Blondes,3616fd86-fb28-448d-a4e7-1ed6314cd581,,,,,
TRAAPXK128F934DF25,New Age,0,Daniela Dessì,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,,,,,,
TRAAQBF12903CF796B,Have Yourself A Merry Little Christmas,2005,Hem,Peace At Last - EP,,,,,,
TRAAQCK128F92E8C33,U Killed It,2006,Lily Allen,Alright_ Still (Deluxe),f6b7fd5d-4cdc-42d6-b69f-911673ebc8cf,,100.0,1.0,,
TRAAQDJ128F92F95E0,Rain And Snow,0,Pentangle,Light Flight - The Anthology,,,,,,
TRAAQDL12903CA8FB5,Gerra De De,0,DJ Dips,This DJ,,,,,,
TRAAQEV12903CB5459,Kako mi je pitas sad,0,Ana Bekuta,Zlatni hitovi '90 1,,,,,,
TRAAQFC128F425ED83,Voices On The Corner,0,Jason Miles,Miles To Miles,,,,,,
TRAAQIH128F428BDEA,(Bloody Paw On The) Kill Floor,2007,Busdriver,RoadKillOvercoat,,,,,,
TRAAQLE128F424AE71,I Wish My Mother Was Here,1989,Byther Smith,Addressing The Nation With The Blues,32f07012-df5b-4757-8d22-7f38e72f2377,,,,,
TRAAQLJ128F428E870,Inolvidable,2003,Bebo & Cigala,Lagrimas Negras,,,,,,
TRAAQOH128F4265CE6,Miracle,1996,Bizarre Inc,Surprise,23c81468-fb48-46af-802e-3604bf2168b5,,,,,
TRAAQPS128F429161D,Witch Weed (Live),1999,Bongzilla,Apogee,,,,,,
TRAAQUC128F9322A82,Not Buried Deep Enough,1995,The Gone Jackals,Bone To Pick,9c0461f4-3475-4e98-8c08-ecd00aab4768,,,,,http://coverartarchive.org/release/9c0461f4-3475-4e98-8c08-ecd00aab4768/3717441075.jpg
TRAAQUF12903CDF4A4,Give Me 40 Acres (To Turn This Rig Around),0,The Willis Brothers,Strictly Trucking,333819b0-b890-474e-9bf1-02414f19f72f,,,,,
TRAAQWF128F92D1AAD,Ernesto Nazareth,0,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Music Of The Brazilian Masters,,,,,,
TRAAQYN128F92ED77E,The Cube (Live),2001,S.U.P,To Live Alone,,,,,,
TRAAQYU12903CE68CE,Get Back Down,0,Boogie Pimps,PeeBoy EP,,,,,,
TRAAQZF12903CEDCB8,Battle Of The Rosebud / Cries,0,Brian Keane,The Way West,,,,,,
TRAAQZQ128EF35C51A,Beyond the Light,0,Aberdeen,Suburban,,,,,,
TRAARHS128F931689D,Spaceman,2008,The Killers,Hitzone 49,48876dcb-63a9-4c08-a2b3-7089f32a1258,,80.0,4.0,,
TRAARRG12903CDB456,Pulecenella 'e mò,0,Gloriana,Il meglio di Gloriana,,,,,,
TRAARSF12903CD1B12,Iskorosten' (instr.),0,Butterfly Temple,Za Solntsem Vsled,,,,,,
TRAARUN128F932B1A0,Big Stax/High Volts (Album Version),0,Grant Geissman,Time Will Tell,,,,,,
TRAASDM12903CD474E,It Goes On,0,20/20,4 Day Tornado,,,,,,
TRAASEO128F9337C48,Pecado De Amor,0,José Augusto,Ao Vivo,b5b501d1-c102-49a3-8959-cba1ec427bb5,,,,,
TRAASFP128F42980BD,Illuminate,2001,Orbital,The Altogether,4de9674d-d59e-437b-9518-a040430b0c8b,,43.0,2.0,,http://coverartarchive.org/release/4de9674d-d59e-437b-9518-a040430b0c8b/4931861488.jpg
TRAASGM128EF34DBB0,Never Forget Me,2007,Bone Thugs-N-Harmony / Akon,Strength & Loyalty,1dc56546-5d20-4a8b-9c02-7f415fa0b699,,,,,
TRAASIG128F92C3A6B,Ukkosenjumalan poika,2001,Moonsorrow,Kivenkantaja,79b54a4d-922f-4dea-a657-6127e9a32474,,100.0,1.0,,http://coverartarchive.org/release/79b54a4d-922f-4dea-a657-6127e9a32474/21176562221.png
TRAASKO128F427CE1C,A B***** Is A B***** (Edited),1989,N.W.A.,Straight Outta Compton,,,,,,
TRAASKQ128F4265E04,Kick Out The Jams,2000,Rage Against The Machine,Live at the Grand Olympic Auditorium,,,,,,
TRAASOD128F428154C,Me And My Buddy,0,Jazz Gillum,Take One More Chance With Me,,,,,,
TRAASQC128F93480F0,Amber Changing,2003,Rise Against,Revolutions Per Minute,7f137e9b-2d3f-4687-a84b-4b3b9295732a,,80.0,1.0,,http://coverartarchive.org/release/7f137e9b-2d3f-4687-a84b-4b3b9295732a/1046511403.jpg
TRAASSO12903CDD2FF,Murder Academy,1995,Ultraviolence,Psycho Drama,ac0b5ef2-b839-463b-99b0-367a24d6892c,,,,,
TRAASUZ128F9314950,Hey Daddy,1999,Korn,Issues,3bc8b9cd-27b0-4ccf-94b0-22a7c25a7714,,60.0,3.0,,
TRAASYO128F4263883,4 Sea Interludes Op. 33a: Storm,0,Sir Neville Marriner,Britten: Orchestral Works,,,,,,
TRAASZE128F93499AE,I Need You Now,0,Agnes,I Need You Now,,,,,,
TRAATBN128F14ACE82,Atmosphere Station,1986,James Horner,Aliens - The Deluxe Edition,440d66c6-8578-4f5e-a411-3539e8176bc3,,,,,
TRAATGM12903C9CD7C,Walk Away,2009,Tantric,Mind Control,8307f0f5-b189-4d06-ae08-e24054308611,,,,,
TRAATIU128F4291A84,Shadows That Move,2001,Mastodon,Call of the Mastodon,95a6fc22-0f31-43ea-aafa-614155c003f5,,,,,http://coverartarchive.org/release/acfd09eb-e4a3-4bcb-9542-46b1f2b02f41/22573035255.jpg
TRAATJK128F9339179,Smile,2000,Xcultures,One World One People,771b61f0-893a-4e99-a271-ee0586b61027,,,,,
TRAATLC12903D0172B,Mountains Of Mourne,0,The Irish Tenors,Live From Dublin,,,,,,
TRAATMY128F149562F,Kite Live from Sydney,2007,U2,Window In The Skies,,,,,,
TRAATMY128F9334DAC,Loco (Crazy),0,Little Joe,Nuestra Tradición,,,,,,
TRAATNJ128F42631BA,Ever Be,2007,Korn,Untitled,d43894b9-0d55-4579-aa8a-27c28fc303a6,,70.0,2.0,,
TRAATNN128F92FD35F,Oh Look Misery,0,Blind Blake & The Royal Victoria Hotel Calypsos,Bahamian Songs,,,,,,
TRAATOA12903CAD615,Yesterdays,0,Percy Faith,A Jerome Kern Songbook,,,,,,
TRAATPA128F146753C,Teacher's Pet,0,Extreme,Extreme,,,,,,
TRAATQC128F425AF61,Palmer enquête,2004,Alexandre Desplat,L'enquête corse - bof,871aa4c1-b9eb-4691-8538-e7c1da8543f8,,,,,
TRAATWQ12903CC5BA8,Go To Hell,0,Prozak,Tales From The Sick,,,,,,
TRAATXO128F92D97A6,Moon River - Original,0,Jerry Butler,Jerry Butler Selected Hits Vol. 4,,,,,,
TRAATZQ128F425E5F1,La Plus Bath Des Javas,0,Yvette Horner,L'essentiel 2003,,,,,,
TRAAUDN128F933F20D,Infidel,0,Delta 9,No Regrets,,,,,,
TRAAUEO128E0780CB9,English Summer Rain,2003,Placebo,Sleeping With Ghosts,00f1ea96-8cfe-4483-ab32-e6ddcf9040c8,,67.0,3.0,,http://coverartarchive.org/release/957b18d8-825f-4fcc-bbd2-9f91b906a7a6/24987520729.jpg
TRAAUGD128F42734DA,Spanish Shuffle (Album Version),0,Tam Tam Go!,Miscelanea,,,,,,
TRAAUGZ128F9307F78,Intro,2009,Gertrudis,500,30d43db0-605b-4b1c-be7d-31283216c3dc,,,,,
TRAAUIH128F4254C9D,Empress So Divine,2002,Warrior King,Virtuous Woman,3548107f-ff42-4cd2-940f-48e699e2c47e,,,,,
TRAAUKK128F933A680,Terapia De Amor Intensiva,1988,Soda Stereo,De Musica Ligera,,,,,,
TRAAUMJ128F933BDB6,Haunting,0,LORE,My Soul Speaks,,,,,,
TRAAUMN128F4273561,Lies Of Hate,1998,Soul Asylum,Candy From A Stranger,,,,,,
TRAAUMZ12903CA97DC,The First Noel,0,Carl Doy with NZSO,Music For Christmas Lovers,,,,,,
TRAAUSW128F426646E,Musical Episode,2005,Horace Andy,Exclusively,e7ebd909-ec32-4d5b-9bef-1bb494e54f7d,,,,,
TRAAUWD128F930DD4E,Beautiful Brown eyes,2001,Jimmy Wakely,Country Masters Vol 1,,,,,,
TRAAUZI12903CAFD53,Drop the Bass,0,The Nightraver & The Magican,Ultimate Happy Hardcore 3,8d127ef1-1e7e-4e18-b17d-820c31488216,,,,,
TRAAUZX128F92F3D53,The Last Word (Amended Version),2000,Rah Digga (Featuring Outsidaz),Dirty Harriet,,,,,,
TRAAVAH128F4284D7C,Hard Times,1984,RUN-DMC,Run DMC,34bd752c-3ab7-41d4-a89f-e25868d010dc,,100.0,2.0,,
TRAAVDZ128F148C948,Just As Much As Ever,0,Bert Kaempfert And His Orchestra,Love That Bert Kaempfert,20f0cd4c-8d59-4f4b-a26a-e14925398f62,,,,,
TRAAVGB12903CFAA99,Filipino Baby,0,Hank Locklin,Please Help Me I'm Fallin',f047b1cb-4139-4229-aaba-f912e7601d95,,,,,
TRAAVIH12903CFAC90,The Boss,0,Lady May,Pink Chokolate!,,,,,,
TRAAVIT128F92E657C,Escapist,2007,Nightwish,Made In Hong Kong (And In Various Other Places),c5331693-9e2b-4849-bd0f-49f515fcc5e6,,,,,
TRAAVJL128F14ACADD,Jeffrey's Dark Side,1987,Angelo Badalamenti,Blue Velvet,,,,,,
TRAAVKY12903CBBB93,Someone to Watch Over Me,0,Frank Chacksfield,Windsor Strings,,,,,,
TRAAVNN128F428A85D,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0,Cesar Camargo Mariano/Helio Delmiro,Samambaia,,,,,,
TRAAVOK12903CC4773,Pinned To The Ground (album version),2002,Buzzhorn,Disconnected,,,,,,
TRAAVOU128F422F292,Always And Never (Album Version),2005,Silverstein,Discovering The Waterfront,,,,,,
TRAAVRJ128F92FF90A,Myth Takes,2007,!!!,Myth Takes,50a734cd-965f-4a73-aa28-41e872de7c40,,,,,
TRAAWAD128F92FA59F,Carpe PM,0,The Secret Life of Teenage Girls,The Last Living American Marxists,f480d5a2-b5af-496f-bf0d-5933ff896291,,,,,
TRAAWDK128F92E2A17,Who Shot Ya (Amended Album Version),2007,The Notorious B.I.G.,Greatest Hits,,,,,,
TRAAWGY128F4298A09,Poor Tom (Album Version),1982,Led Zeppelin,Coda,,,,,,
TRAAWOR128F92DF3C8,Wounded Hearts,2008,Sandi Thom,The Pink & The Lily,0e2635ac-6d09-401a-912e-1d40e875a810,,,,,
TRAAWQD12903CAA968,Love's Been Good To Me,0,Carl Belew,20 Greatest Hits,,,,,,
TRAAWUH128F427F12C,When Morning Comes To Town,1989,The Field Mice,Coastal,,,,,,
TRAAWUM128F426009A,Estate,0,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Once More,4dde328d-38c0-4af5-9326-74dabe5280f6,,,,,
TRAAWVQ128F9313D31,Freedom Enough (From Silent Mother Nature),0,Catherine Howe,Harry / Silent Mother Nature,,,,,,
TRAAXCM128F427F97B,Hai Shava,1993,Malkit Singh,Hai Shava,d79d8da0-feaa-4787-a348-3d17ae483acf,,,,,
TRAAXEJ12903CA7253,Nutty Block,1991,Rodney O & Joe Cooley,Get Ready To Roll,1f8a2839-2106-48c7-98e8-e1bd45a4f232,,,,,
TRAAXIR128F92D1938,Until You Love Someone,2005,Dean Martin,Love From&The Rat Pack,3c5647cb-119c-4ea2-bce9-ded15e53d020,,,,,
TRAAXKI128F92DAC1B,Part One From Triomusic,2004,Strata,STRATA,,,,,,
TRAAXMC128F14A53EA,Hello Young Lovers (LP Version),0,James Darren,Love Among The Young,,,,,,
TRAAXMX128F9307699,Same Man,2006,Till West & DJ Delicious,Ministry of Sound Presents 100,,,,,,
TRAAXPA128F92FC706,Quiero Ir Ao Mar,2005,Carlos Nuñez,Cinema Do Mar,,,,,,
TRAAXTY128F42725BC,The Owl and the Pussy-cat,0,Igor Stravinsky,Essential Igor Stravinsky,,,,,,
TRAAXUY128F426BA55,Set You Free This Time,1998,Gene Clark,Echoes,66ebe461-c5f7-4020-a2fa-62e7a9066fe0,,,,,
TRAAYCQ128F425EE32,Bloco Da Solidao (1996 Digital Remaster),0,Maysa,Talento,,,,,,
TRAAYGH128F92ECD16,Will You Love Me Tomorrow,1960,The Shirelles,Dreamboats & Petticoats 2,0ca12a54-b5b1-4029-b4eb-4824eb210845,,73.0,3.0,,
TRAAYNQ128EF35922B,Stille nacht_ heilige nacht,0,The American Boychoir,Voices of Angles - Christmas Favorites from the American Boychoir,,,,,,
TRAAYPG128F933C941,Nine Ways,0,JDS,Cream Trance Anthems Ibiza 2009,,,,,,
TRAAYPN128F9340DDF,Northern Downpour (Album Version),0,Panic At The Disco,Northern Downpour,,,,,,
TRAAYRA128F92E9CC7,Bad Seed,0,Jan Howard,Love Is A Sometimes Thing,024de810-a8be-4e4c-9325-8fa3c3b122a8,,,,,
TRAAYTI128F933663B,Exchange,1995,Abraham Laboriel,Guidum,49afb5a8-6585-4635-9753-7f0d2bdb2b8c,,,,,
TRAAYVL128F1473727,Marie D'Aquitaine,0,Michèle Arnaud,Disque Pathé,,,,,,
TRAAZBD128F427A97D,Oh My God,2000,Sticky Fingaz,Oh My God,f6af4c0a-5339-46f2-bf95-30eef046bbdf,,,,,
TRAAZBX128F1492AF8,Joy To The World,0,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,A Classic Christmas,,,,,,
TRAAZGC12903CB5DFB,Hoochie Coochie Man,1989,The Jeff Healey Band,Road House,01d38630-ea79-4bad-9dc3-ad5e41776dd3,,,,,
TRAAZHO128F427C9EC,Ftei O Erotas,0,Angela Dimitriou,Thisia Live,,,,,,
TRAAZIE128F427961E,The Second Summer Of Love,1989,Danny Wilson,Bebop Moptop,5a655162-0ec5-48ec-b5c3-556f72560d9c,,,,,
TRAAZJU12903C980B6,Prelude And Fugue In C Major BWV 531 : Fugue,0,Lionel Rogg,Bach: Organ Works Vol.2,,,,,,
TRAAZKV12903CDDFE0,Don't Phunk With My Heart,0,Java,Dance Tribute to Lady Gaga Vs Black Eyed Peas,,,,,,
TRAAZLK128F93586D6,Give It What U Got,2007,SWAMI featuring Asuivre,EQUALIZE,,,,,,
TRAAZOZ12903C9CABF,Dancing To A Standstill,0,The Black Velvet Band,King Of Myself,,,,,,
TRAAZPJ128F4292DB5,Isla del Luna,1999,Lisa Lynne,Seasons Of The Soul,78d8801b-f554-4377-86d6-423bc5772ede,,,,,http://coverartarchive.org/release/78d8801b-f554-4377-86d6-423bc5772ede/8829644902.jpg
TRAAZQF128F4285BC3,Spirit,0,Pe'z,Realive Tour 2002 -Odoranya Son Son- in Tokyo,,,,,,
TRAAZQW128F93430DC,Another Long One,1989,Shawn Colvin,Steady On,c607081b-2171-4871-aadb-d6e70261236b,,60.0,1.0,,
TRAAZYI12903CB2EE4,Leng Jing,0,Stephy Tang,Music Cafe,,,,,,
TRABACN128F425B784,OAKtown,0,Casual,The Building,,,,,,
TRABAFJ128F42AF24E,Larger Than Life,1999,Backstreet Boys,Just Want You To Know,0eba2796-58a6-4284-9158-e4ae4d009ecb,,68.0,5.0,,
TRABAFP128F931E9A1,I Hold Your Hand In Mine [Live At Royal Albert Hall],2000,Tiny Tim,Live! At The Royal Albert Hall,,,,,,
TRABAIO128F42938F9,Baby Come To Me,0,Kenny G featuring Daryl Hall,At Last... The Duets Album,5f5c0fd3-65de-4266-a3ec-ac2d6513ec4a,,,,,
TRABATO128F42627E9,Den Pai Alo,0,Christos Dantis,Daktilika Apotipomata,,,,,,
TRABAVQ12903CBF7E0,It Wont Be Christmas,0,David Martin,A Christian Christmas Celebration (Gift of Love),,,,,,
TRABAWW128F4250A31,Knocked Out Of The Park,0,John Davis,Leave Home,,,,,,
TRABAXL128F424FC50,Salt In NYC,0,Trafik,Salt In NYC,,,,,,
TRABAXR128F426515F,Wessex Loses a Bride,0,Nick Ingman;Gavyn Wright,Shakespeare in Love - Music from the Miramax Motion Picture,,,,,,
TRABAXV128F92F6AE3,Erica (2005 Digital Remaster),0,Eddie Calvert,Oh Mein Papa,,,,,,
TRABAZH128F930419A,Blessed Assurance,1993,Glad,Simply Glad,a9a680ef-5d00-4305-9d91-f751099c4de1,,,,,http://coverartarchive.org/release/a9a680ef-5d00-4305-9d91-f751099c4de1/8310205228.jpg
TRABBAM128F429D223,Loaded Like A Gun,0,Steel Rain,Trial and Error,,,,,,
TRABBBV128F42967D7,Rumba De Barcelona,0,Los Manolos,Rumbas Sin Fronte Ras,,,,,,
TRABBJE12903CDB442,Clementina Santafè,0,Gloriana,Il meglio di Gloriana,,,,,,
TRABBKX128F4285205,Wild Rose (Back 2 Basics Mix),0,Bombay Rockers,Wild Rose,,,,,,
TRABBLU128F93349CF,Kutt Free (DJ Volume Remix),0,Jinx,Kutt Free,,,,,,
TRABBNP128F932546F,Ten Tonne,2005,Chase & Status,Ten Tonne EP,da9b80f1-1527-45ff-9b4c-042b71846e3e,,,,,
TRABBOP128F931B50D,A Higher Place (Album Version),1994,Tom Petty,Wildflowers,,,,,,
TRABBOR128F4286200,Sono andati? Fingevo di dormire,0,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Puccini: Highlights From La Boheme,,,,,,
TRABBTA128F933D304,Got My Mojo Workin,0,Pucho & His Latin Soul Brothers,Mucho Pucho,,,,,,
TRABBVJ128F92F7EAA,Get Your Head Stuck On Your Neck,0,Soul Mekanik,Get Your Head Stuck On Your Neck,,,,,,
TRABBXU128F92FEF48,Jenny Take a Ride,2004,Mitch Ryder,American Legend,42aef6d7-8ded-4a7f-8383-77c59fd08113,,,,,
TRABBZN12903CD9297,Sonnerie lalaleulé hi houuu,0,Blingtones,Sonneries tyroliennes,,,,,,
TRABCAJ12903CDFCC2,Midnight Star,0,Luna Orbit Project,Northern Blue,,,,,,
TRABCEC128F426456E,Native Soul,2003,Danilo Perez,. . . Till Then,3476903f-f46d-4e54-bbe4-903b137e06a7,,,,,
TRABCEI128F424C983,Der Kleine Dompfaff,0,Line Renaud,Platinum Line Renaud,,,,,,
TRABCFL128F149BB0D,A Whiter Shade Of Pale (Live @ Fillmore West),0,King Curtis,Live At Fillmore West [w/bonus tracks],,,,,,
TRABCIX128F4265903,The Ballad Of Sleeping Beauty,1994,Sophie B. Hawkins,Whaler,,,,,,
TRABCKL128F423A778,Streets On Fire (Explicit Album Version),0,Lupe Fiasco,Lupe Fiasco's The Cool,,,,,,
TRABCPZ128F4275C32,Music is what we love,0,Wilks,Tears,,,,,,
TRABCRU128F423F449,City Slickers,2008,Marc Shaiman,The Bucket List,23d4a923-4b3d-4720-b655-c397ff5d4b50,,,,,
TRABCTK128F934B224,Intro,2003,40 Grit,Nothing To Remember,4298497b-f58a-428e-bc54-9b50c63f51ca,,,,,http://coverartarchive.org/release/4298497b-f58a-428e-bc54-9b50c63f51ca/9965559786.png
TRABCUQ128E0783E2B,Harajuku Girls,2004,Gwen Stefani,Love Angel Music Baby,f09ba417-f0d6-4a73-97a7-f10eb65cbb36,,80.0,2.0,,
TRABCXB128F4286BD3,Prognosis,2000,Steve Morse,Major Impacts,06b8e022-d2a5-4d25-81f3-c1f7139c4ca0,,,,,
TRABCYE128F934CE1D,Living Hell,0,Bitter End,Harsh Realities,,,,,,
TRABDDA12903CC007C,Small World,0,Ethel Merman,Gypsy (Original Broadway Cast),7ecefa17-73ac-4df8-b12e-c30e93c317d3,,,,,
TRABDDP128F92FA843,Truck Driving Man/Down In The Caribbean,0,Leon Russell & New Grass Revival,New Grass Revival With Leon Russell Live,,,,,,
TRABDSK128F42443F1,Swallow The Knife (Live) (Segue),2005,Story Of The Year,Live In The Lou,,,,,,
TRABDTV128E0791839,Mayday,1998,Natural Elements,Lyricist Lounge Vol. 1,f49cb53e-3a8b-4d1d-9c6c-9121e236c8f7,,,,,
TRABDVD128F4292CDF,Lake Of Dreams,1998,Lisa Lynne,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,,,,,,
TRABDZC128F42AC23F,Because Of You,1999,Neil Sedaka,Love Songs,,,,,,
TRABEAZ128F92E7FA9,Un Peu D'Amour Et D'Amitié,0,Maurice Larcange,Joue Legrand & Becaud,,,,,,
TRABEBP12903C9BA03,Rattlesnake!,2008,A Static Lullaby,Rattlesnake!,08e7ad75-8520-4f75-8514-0a98497476a0,,,,,
TRABECY128F93317AA,Disappeared,0,John Wesley_ John Wesley,Chasing Monsters,d4310edf-dddd-4d41-b14a-d5fac0439e15,,,,,
TRABEFN128F92D925B,Doppelgänger [Qliphothic Phantasmagoria],2000,Coph Nia,That Which Remains,,,,,,
TRABEGU12903CACFD1,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),0,Tabu feat. Mitzib,Ain't No Love (Ain't No Use),,,,,,
TRABEKF128F42765FF,Ghost Town Rituals (Album Version),2006,Nights Like These,The Faithless,,,,,,
TRABEMC128F148EF2D,Morning Glory,0,Oasis,Stop The Clocks,,,,,,
TRABERG128F92FCD72,Rudolph The Red-Nosed Reindeer,0,John Davis & Emma Doyle,Santa Claus Is Coming To Town,,,,,,
TRABERS128F4247FE1,Tomorrow Gone,2003,Stew,Something Deeper Than These Changes,2d6d4411-544c-4758-8cf3-7fe10bb73aee,,,,,http://coverartarchive.org/release/2d6d4411-544c-4758-8cf3-7fe10bb73aee/20015473730.jpg
TRABEXK12903CCE19B,I don't Want to Be Alone Tonight,0,Jauida,Ocean,,,,,,
TRABFGJ12903CF6A75,Just A Little Lovin' (Will Go A Long Way),1967,Eddy Arnold,Number Ones,,,,,,
TRABFKN12903CAF61B,Shameless,2007,All Time Low,So Wrong_ It's Right,91f42d6b-4abf-4b53-9775-abae544cd251,,,,,
TRABFMW12903CD352F,And I Love You So,0,Brian Dullaghan,Songs For A Wedding - 18 Songs For That Special Day,,,,,,
TRABFPX128F9331F21,L' Envers Du Décor,1999,Richard Galliano,French Touch,,,,,,
TRABFQC128F4265349,Quiet Time,1993,Regina Belle,Passion,da2bcc17-65e6-41ff-a4b6-f09471ea2096,,,,,
TRABFTP12903CE6A47,Little Sister,1998,Debbie Davies,Round Every Corner,6a29c2d3-9247-4be8-b449-efacfcddba63,,,,,
TRABFVS128F4289CE5,Song For Mom (LP Version),0,STEVE CAMP,The Definitive Collection,,,,,,
TRABFXR128F9350B92,All Over Me,0,Jay Tee & Baby Bash,The Camp Is Back,,,,,,
TRABFYT128F9339BA6,I Hate You,0,The Stolen Minks,High Kicks,,,,,,
TRABFZX128F4241355,From The Blind (LP Version),2006,Daath,The Hinderers,,,,,,
TRABGDA128F92F69BB,Misanthrope,0,Extasick,Extasick and This Dirty Musick,,,,,,
TRABGHG128F934B27E,Chains Chains (Live In Hammersmith),0,UFO,The Official Bootleg Box Set,,,,,,
TRABGIA128F4226F8A,The Date (Remix By Ana Rago),2002,Avril - Remix By Ana Rago,The Date - Dated Girls Remixes,,,,,,
TRABGIJ128F92F5EC8,As My Fire Flies,0,Pat Travers,Pat Travers,,,,,,
TRABGLK128F9338730,We Wish You A Merry Christmas,0,SNOWPATROL,CHRISTMAS DANCE SENSATION,,,,,,
TRABGMB12903CF50FE,Böse,1991,Die Fantastischen Vier,Jetzt geht's ab - Jubiläums-Edition,1a682e6c-8d57-4154-939f-248c84723dd1,,,,,
TRABGOW128F9334C37,Saturday Night Is The Loneliest Night In The Week,0,Jeanie Lambe & The Danny Moss Quartet,The Blue Noise Session,,,,,,
TRABGQG128F4275A1E,A Mi No Me Importa,0,Nelson Ned,Mis Momentos,,,,,,
TRABGUU128F4227C0A,BYOB (Explicit Album Version),2007,Yung Joc,Hustlenomics,,,,,,
TRABGUV128F9310D99,Le Presbytère n'a rien perdu de son Charme,0,Philippe Sarde,Le Mystère de la Chambre Jaune (Bande Originale du Film),,,,,,
TRABGWT128F9334E43,Ven Morena,2003,Orquesta Aragón,10 De Colección,,,,,,
TRABGYI128F428EDC5,Brighton by the Sea,0,Jason Miles,To Grover_ With Love,,,,,,
TRABGYU128F422B4D3,CHAOS INTRO,0,State of Chaos,Across the nation,,,,,,
TRABGZL128F428A25B,Bloody Pig Pile (Live),2002,Dropkick Murphys,Live On St. Patrick's Day,,,,,,
TRABHBA128F424CF80,Hex Breaker,2009,Taint,Secrets & Lies,21256a32-f41c-4efc-a55f-73e6d4f1de26,,,,,
TRABHCE128F426361B,The Melting Moon (Edit),2004,VHS Or Beta,The Melting Moon,,,,,,
TRABHFK128F92F1271,Hawaiian Chimes,0,Leonard Kwan,The Legendary Leonard Kwan : The Complete Early Recordings,,,,,,
TRABHKR128F424944A,Turn Around,0,True Believers,In This Place,,,,,,
TRABHNS128F93125B5,L'accordéoniste,1999,Les Hurlements D'leo,13 ans de caravaning,,,,,,
TRABHTQ128F92DB038,Tumba Tumba,2000,Charanga Forever,La Charanga Soy Yo,,,,,,
TRABHVF128F425A0C9,Why don't you eat where you slept last night ?,0,Zuzu Bollin,Hot Rhythm & Cool Blues,,,,,,
TRABHVL128F92EFB0E,Suffocating Under Words Of Sorrow (What Can I Do),2005,Bullet For My Valentine,The Poison,,,,,,
TRABHWW128F424E9D2,Im Moving On,0,The Hit Factory,The Hit Factory,,,,,,
TRABICV128F146AEF8,Deep Night/Softly As In A Morning Sunrise (Medley),0,Terry Snyder,Ultra-Lounge_ Vol. 17: Bongoland,,,,,,
TRABIEL128F931E1F2,Let Me Show You [I Just Want To Make You Smile],1983,Marcus Miller,Suddenly,,,,,,
TRABIJJ128F426A1C1,Monster For Music,0,Beatnuts,A Musical Massacre (Explicit),,,,,,
TRABIKX128F930CE4F,Complain,2006,Ayo,Joyful,92061864-7d26-4e17-b2c9-dddb7019bc8f,,,,,
TRABIOI12903CD8B9B,Daydreaming [Jakwob Remix],2009,Kid Sister,Ultraviolet,,,,,,
TRABIOZ12903CF3554,Dansende Foran Speilet,0,Mons Leidvin Takle,Gyldne Øyeblikk,,,,,,
TRABIPA128F1458F79,Ease,1985,Public Image Ltd,Compact Disc,8d127d83-72d0-43c7-a1f1-28c174c54194,,,,,http://coverartarchive.org/release/8d127d83-72d0-43c7-a1f1-28c174c54194/6624692917.gif
TRABIQP128F427D0DD,Everchanging,2001,Rise Against,This Is Noise,08563d0d-1985-4e9f-81be-03a646ecedfc,,,,,
TRABISL12903D08B0D,Too much informa,2005,Sizzla,Bien Sobre Mal Vol. 3: Black Rain Riddim,,,,,,
TRABIUA128F9349CDF,L'insidieuse (Live),0,Richard Galliano,Original Album Classics,,,,,,
